ReceivingAreas_SAParametersId,rcaCode,rcaParameter,rcaDateDesignation,rcaDateDesignation_original,rcaStartDate,rcaStartDate_original,rcaCRelevantDirective,rcaCIDOtherDirective,rcaCDateOtherDirective,rcaCDateOtherDirective_original,ReportNetEnvelopeFileId
132599,ITLK05SA0000000007,aP,,2004-12-29T00:00:00,,2009-12-08,,,,,27565
132600,ITCM05CSA000000004,aN,,2004-12-29T00:00:00,,2012-12-08,,,,,27565
132601,ITCM05CSA000000004,aP,,2004-12-29T00:00:00,,2012-12-08,,,,,27565
132602,ITLK05SA0000000010,aN,,2004-12-29T00:00:00,,2009-12-08,,,,,27565
132603,ITLK05SA0000000010,aP,,2004-12-29T00:00:00,,2009-12-08,,,,,27565
132604,ITCM05CSA000000006,aN,,2004-12-29T00:00:00,,2012-12-08,,,,,27565
132605,ITCM05CSA000000006,aP,,2004-12-29T00:00:00,,2012-12-08,,,,,27565
132606,ITCM99CSA0000002,aN,,2006-04-03T00:00:00,,,,,,,27565
132607,ITLK03Q15SA001,aN,,2006-04-03T00:00:00,,2013-04-03,,,,,27565
132608,ITLK03Q15SA001,aP,,2006-04-03T00:00:00,,2013-04-03,,,,,27565
132609,ITLK03Q15SA002,aN,,2006-04-03T00:00:00,,2013-04-03,,,,,27565
132610,ITLK03Q15SA002,aP,,2006-04-03T00:00:00,,2013-04-03,,,,,27565
132611,ITLK03Q15SA003,aN,,2006-04-03T00:00:00,,2013-04-03,,,,,27565
132612,ITLK03Q15SA003,aP,,2006-04-03T00:00:00,,2013-04-03,,,,,27565
132613,ITLK03Q15SA004,aN,,2006-04-03T00:00:00,,2013-04-03,,,,,27565
132614,ITLK03Q15SA004,aP,,2006-04-03T00:00:00,,2013-04-03,,,,,27565
132615,ITLK03Q15SA005,aN,,2006-04-03T00:00:00,,2013-04-03,,,,,27565
132616,ITLK03Q15SA005,aP,,2006-04-03T00:00:00,,2013-04-03,,,,,27565
132617,ITLK03Q15SA006,aN,,2006-04-03T00:00:00,,2013-04-03,,,,,27565
132618,ITLK03Q15SA006,aP,,2006-04-03T00:00:00,,2013-04-03,,,,,27565
132619,ITLK03Q15SA007,aN,,2006-04-03T00:00:00,,2013-04-03,,,,,27565
132620,ITLK03Q15SA007,aP,,2006-04-03T00:00:00,,2013-04-03,,,,,27565
132621,ITLK03Q15SA008,aN,,2006-04-03T00:00:00,,2013-04-03,,,,,27565
132622,ITLK03Q15SA008,aP,,2006-04-03T00:00:00,,2013-04-03,,,,,27565
132623,ITLK03Q15SA009,aN,,2006-04-03T00:00:00,,2013-04-03,,,,,27565
132624,ITLK03Q15SA009,aP,,2006-04-03T00:00:00,,2013-04-03,,,,,27565
132625,ITLK03Q15SA010,aN,,2006-04-03T00:00:00,,2013-04-03,,,,,27565
132626,ITLK03Q15SA010,aP,,2006-04-03T00:00:00,,2013-04-03,,,,,27565
132627,ITLK03Q15SA011,aN,,2006-04-03T00:00:00,,2013-04-03,,,,,27565
132628,ITLK03Q15SA011,aP,,2006-04-03T00:00:00,,2013-04-03,,,,,27565
132629,ITLK03SA0000000001,aN,,2006-04-03T00:00:00,,2013-04-03,,,,,27565
132630,ITLK03SA0000000001,aP,,2006-04-03T00:00:00,,2013-04-03,,,,,27565
132631,ITLK03SA0000000002,aN,,2006-04-03T00:00:00,,2013-04-03,,,,,27565
132632,ITLK03SA0000000002,aP,,2006-04-03T00:00:00,,2013-04-03,,,,,27565
132633,ITLK03SA0000000004,aN,,2006-04-03T00:00:00,,2013-04-03,,,,,27565
132634,ITLK03SA0000000004,aP,,2006-04-03T00:00:00,,2013-04-03,,,,,27565
132635,ITLK03SA0000000006,aN,,2006-04-03T00:00:00,,2013-04-03,,,,,27565
132636,ITLK03SA0000000006,aP,,2006-04-03T00:00:00,,2013-04-03,,,,,27565
132637,ITLK03SA0000000008,aN,,2006-04-03T00:00:00,,2013-04-03,,,,,27565
132638,ITLK03SA0000000008,aP,,2006-04-03T00:00:00,,2013-04-03,,,,,27565
132639,ITLK03SA0000000009,aN,,2006-04-03T00:00:00,,2013-04-03,,,,,27565
132640,ITLK03SA0000000009,aP,,2006-04-03T00:00:00,,2013-04-03,,,,,27565
132641,ITLK03SA0000000011,aN,,2006-04-03T00:00:00,,2013-04-03,,,,,27565
132642,ITLK03SA0000000011,aP,,2006-04-03T00:00:00,,2013-04-03,,,,,27565
132643,ITLK03SA0000000012,aN,,2006-04-03T00:00:00,,2013-04-03,,,,,27565
132644,ITLK03SA0000000012,aP,,2006-04-03T00:00:00,,2013-04-03,,,,,27565
132645,ITLK03SA0000000016,aN,,2006-04-03T00:00:00,,2013-04-03,,,,,27565
132646,ITLK03SA0000000016,aP,,2006-04-03T00:00:00,,2013-04-03,,,,,27565
132647,ITLK03SA0000000017,aN,,2006-04-03T00:00:00,,2013-04-03,,,,,27565
132648,ITLK03SA0000000017,aP,,2006-04-03T00:00:00,,2013-04-03,,,,,27565
132649,ITLK03SA0000000018,aN,,2006-04-03T00:00:00,,2013-04-03,,,,,27565
132650,ITLK03SA0000000018,aP,,2006-04-03T00:00:00,,2013-04-03,,,,,27565
132651,ITLK03SA0000000019,aN,,2006-04-03T00:00:00,,2013-04-03,,,,,27565
132652,ITLK03SA0000000019,aP,,2006-04-03T00:00:00,,2013-04-03,,,,,27565
132653,ITLK03SA0000000020,aN,,2006-04-03T00:00:00,,2013-04-03,,,,,27565
132654,ITLK03SA0000000020,aP,,2006-04-03T00:00:00,,2013-04-03,,,,,27565
132655,ITLK03SA0000000021,aN,,2006-04-03T00:00:00,,2013-04-03,,,,,27565
132656,ITLK03SA0000000021,aP,,2006-04-03T00:00:00,,2013-04-03,,,,,27565
132657,ITLK03SA0000000023,aN,,2006-04-03T00:00:00,,2013-04-03,,,,,27565
132658,ITLK03SA0000000023,aP,,2006-04-03T00:00:00,,2013-04-03,,,,,27565
132659,ITLK05SA0000000008,aN,,2006-04-03T00:00:00,,2012-04-04,,,,,27565
132660,ITLK05SA0000000008,aP,,2006-04-03T00:00:00,,2012-04-04,,,,,27565
132661,ITRI03SA0900000060,aN,,2006-04-03T00:00:00,,2013-04-03,,,,,27565
132662,ITRI03SA0900000060,aP,,2006-04-03T00:00:00,,2013-04-03,,,,,27565
132663,ITRI03SAQ15001,aN,,2006-04-03T00:00:00,,2013-04-03,,,,,27565
132664,ITRI03SAQ15001,aP,,2006-04-03T00:00:00,,2013-04-03,,,,,27565
132665,ITRI03SAQ15002,aN,,2006-04-03T00:00:00,,2013-04-03,,,,,27565
132666,ITRI03SAQ15002,aP,,2006-04-03T00:00:00,,2013-04-03,,,,,27565
132667,ITRI03SAQ15003,aN,,2006-04-03T00:00:00,,2013-04-03,,,,,27565
132668,ITRI03SAQ15003,aP,,2006-04-03T00:00:00,,2013-04-03,,,,,27565
132669,ITRI03SAQ15004,aN,,2006-04-03T00:00:00,,2013-04-03,,,,,27565
132670,ITRI03SAQ15004,aP,,2006-04-03T00:00:00,,2013-04-03,,,,,27565
132671,ITRI03SAQ15005,aN,,2006-04-03T00:00:00,,2013-04-03,,,,,27565
132672,ITRI03SAQ15005,aP,,2006-04-03T00:00:00,,2013-04-03,,,,,27565
132673,ITCA99Q15SA001,aN,,1999-05-11T00:00:00,,,,,,,27565
132674,ITCA99Q15SA001,aP,,1999-05-11T00:00:00,,,,,,,27565
132675,ITTW16SA0000000001,aN,,2001-06-15T00:00:00,,2008-06-15,,,,,27565
132676,ITTW16SA0000000001,aP,,2001-06-15T00:00:00,,2008-06-15,,,,,27565
132677,ITTW16SA0000000002,aN,,2001-06-15T00:00:00,,2008-06-15,,,,,27565
132678,ITTW16SA0000000002,aP,,2001-06-15T00:00:00,,2008-06-15,,,,,27565
132679,ITTW16SA0000000003,aN,,2001-06-15T00:00:00,,2008-06-15,,,,,27565
132680,ITTW16SA0000000004,aN,,2001-06-15T00:00:00,,2008-06-15,,,,,27565
132681,ITTW16SA0000000005,aN,,2001-06-15T00:00:00,,2008-06-15,,,,,27565
132682,ITLK16SA0000000006,b,,2002-06-13T00:00:00,,2009-06-13,,,,,27565
132683,ITLK16SA0000000007,b,,2002-06-13T00:00:00,,2009-06-13,,,,,27565
132684,ITCA16SA0000000008,c,,2002-06-13T00:00:00,,2009-06-13,"All. 6 D.Lgs. 152/06
""Ulteriori aree sensibili: corpi idrici dove si svolgono attivit‡ tradizionali di produzione ittica""",,,,27565
132685,ITCM16CSA000000009,aN,,2003-04-02T00:00:00,,2010-04-02,,,,,27565
132686,ITCM16CSA000000009,aP,,2003-04-02T00:00:00,,2010-04-02,,,,,27565
132687,ITCM16CSA000000010,aN,,2003-04-02T00:00:00,,2010-04-02,,,,,27565
132688,ITCM16CSA000000010,aP,,2003-04-02T00:00:00,,2010-04-02,,,,,27565
132689,ITCM16CSA000000011,aN,,2003-04-02T00:00:00,,2010-04-02,,,,,27565
132690,ITCM16CSA000000012,aN,,2003-04-02T00:00:00,,2010-04-02,,,,,27565
132691,ITCM16CSA000000013,aN,,2003-04-02T00:00:00,,2010-04-02,,,,,27565
132692,ITCM16CSA000000014,b,,2003-04-02T00:00:00,,2010-04-02,,,,,27565
132693,ITCM16CSA000000015,b,,2003-04-02T00:00:00,,2010-04-02,,,,,27565
132694,ITCM16CSA000000016,c,,2003-04-02T00:00:00,,2010-04-02,"All. 6 D.Lgs. 152/06
""Ulteriori aree sensibili: corpi idrici dove si svolgono attivit‡ tradizionali di produzione ittica""",,,,27565
132695,ITCM99CSAQ15001,aP,,2004-03-03T00:00:00,,,,,,,27565
132696,ITLK14SA0000000001,aP,,2010-02-24T00:00:00,,2010-02-24,,,,,27565
132697,ITCM14CSA000000001,aN,,2010-02-24T00:00:00,,2010-02-24,,,,,27565
132698,ITLK16SA0000000006,aP,,2010-02-24T00:00:00,,2010-02-24,,,,,27565
132699,ITCM14CSA000000002,aN,,2010-02-24T00:00:00,,2010-02-24,,,,,27565
132700,ITLK17SA0000000003,aN,,2006-12-19T00:00:00,,,,,,,27565
132701,ITLK17SA0000000006,aP,,2006-12-19T00:00:00,,,,,,,27565
132702,ITLK17SA0000000007,aP,,2006-12-19T00:00:00,,,,,,,27565
132703,ITLK17SA0000000008,aP,,2006-12-19T00:00:00,,,,,,,27565
132704,ITLK17SA0000000009,aP,,2006-12-19T00:00:00,,,,,,,27565
132705,ITLK17SA0000000010,aP,,2006-12-19T00:00:00,,,,,,,27565
132706,ITLK17SA0000000011,aP,,2006-12-19T00:00:00,,,,,,,27565
132707,ITCM20CSA000000070,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132708,ITCM20CSA000000072,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132709,ITCM20CSA000000085,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132710,ITCM20CSA000000069,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132711,ITCM20CSA000000099,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132712,ITCM20CSA000000101,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132713,ITCM20CSA000000100,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132714,ITCM20CSA000000049,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132715,ITCM20CSA000000015,b,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132716,ITCM20CSA000000013,b,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132717,ITCM20CSA000000021,b,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132718,ITCM20CSA000000020,b,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132719,ITCM20CSA000000083,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132720,ITCM20CSA000000097,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132721,ITCM20CSA000000076,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132722,ITCM20CSA000000074,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132723,ITCM20CSA000000080,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132724,ITCM20CSA000000079,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132725,ITCM20CSA000000075,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132726,ITCM20CSA000000078,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132727,ITCM20CSA000000077,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132728,ITCM20CSA000000102,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132729,ITCM20CSA000000082,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132730,ITCM20CSA000000045,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132731,ITCM20CSA000000011,b,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132732,ITCM20CSA000000014,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132733,ITCM20CSA000000012,b,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132734,ITCM20CSA000000010,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132735,ITCM20CSA000000009,b,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132736,ITCM20CSA000000018,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132737,ITCM20CSA000000093,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132738,ITCM20CSA000000017,b,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132739,ITCM20CSA000000016,b,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132740,ITCM20CSA000000103,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132741,ITCM20CSA000000073,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132742,ITCM20CSA000000061,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132743,ITCM20CSA000000081,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132744,ITCM20CSA000000019,b,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132745,ITCM20CSA000000087,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132746,ITCM20CSA000000071,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132747,ITCM20CSA000000022,b,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132748,ITCM20CSA000000066,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132749,ITCM20CSA000000067,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132750,ITCM20CSA000000068,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132751,ITCM20CSA000000003,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132752,ITCM20CSA000000062,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132753,ITCM20CSA000000064,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132754,ITCM20CSA000000063,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132755,ITCM20CSA000000006,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132756,ITCM20CSA000000065,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132757,ITCM20CSA000000005,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132758,ITCM20CSA000000024,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132759,ITCM20CSA000000043,b,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132760,ITCM20CSA000000096,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132761,ITCM20CSA000000008,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132762,ITCM20CSA000000002,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132763,ITCM20CSA000000042,b,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132764,ITCM20CSA000000027,b,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132765,ITCM20CSA000000028,b,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132766,ITCM20CSA000000026,b,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132767,ITCM20CSA000000025,b,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132768,ITCM20CSA000000039,b,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132769,ITCM20CSA000000092,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132770,ITCM20CSA000000091,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132771,ITCM20CSA000000090,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132772,ITCM20CSA000000023,b,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132773,ITCM20CSA000000029,b,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132774,ITCM20CSA000000095,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132775,ITCM20CSA000000034,b,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132776,ITCM20CSA000000031,b,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132777,ITCM20CSA000000041,b,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132778,ITCM20CSA000000033,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132779,ITCM20CSA000000032,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132780,ITCM20CSA000000050,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132781,ITCM20CSA000000044,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132782,ITCM20CSA000000094,b,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132783,ITCM20CSA000000030,b,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132784,ITCM20CSA000000051,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132785,ITCM20CSA000000038,b,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132786,ITCM20CSA000000037,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132787,ITCM20CSA000000036,b,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132788,ITCM20CSA000000056,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132789,ITCM20CSA000000057,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132790,ITCM20CSA000000058,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132791,ITCM20CSA000000060,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132792,ITCM20CSA000000059,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132793,ITCM20CSA000000088,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132794,ITCM20CSA000000086,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132795,ITCM20CSA000000040,b,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132796,ITCM20CSA000000048,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132797,ITCM20CSA000000055,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132798,ITCM20CSA000000054,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132799,ITCM20CSA000000084,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132800,ITCM20CSA000000053,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132801,ITCM20CSA000000089,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132802,ITCM20CSA000000052,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132803,ITCM20CSA000000046,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132804,ITCM20CSA000000004,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132805,ITCM20CSA000000098,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132806,ITCM20CSA000000047,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132807,ITCM20CSA000000007,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132808,ITCM20CSA000000001,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132809,ITTW20SA0000000041,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132810,ITTW20SA0000000050,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132811,ITTW20SA0000000019,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132812,ITTW20SA0000000051,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132813,ITTW20SA0000000043,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132814,ITTW20SA0000000001,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132815,ITTW20SA0000000013,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132816,ITTW20SA0000000036,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132817,ITTW20SA0000000004,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132818,ITTW20SA0000000052,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132819,ITTW20SA0000000025,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132820,ITTW20SA0000000006,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132821,ITTW20SA0000000058,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132822,ITTW20SA0000000045,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132823,ITTW20SA0000000030,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132824,ITTW20SA0000000057,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132825,ITTW20SA0000000037,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132826,ITTW20SA0000000038,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132827,ITTW20SA0000000018,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132828,ITTW20SA0000000022,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132829,ITTW20SA0000000053,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132830,ITTW20SA0000000026,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132831,ITTW20SA0000000042,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132832,ITTW20SA0000000047,aP,,2006-04-04T00:00:00,,1998-12-31,,,,,27565
132833,ITCM12CSA000000014,aN,,2003-04-11T00:00:00,,,,,,,27565
132834,ITCM12CSA000000006,aN,,2003-04-11T00:00:00,,,,,,,27565
132835,ITCM12CSA000000003,aN,,2003-04-11T00:00:00,,,,,,,27565
132836,ITCM12CSA000000005,aN,,2003-04-11T00:00:00,,,,,,,27565
132837,ITCM12CSA000000008,aN,,2003-04-11T00:00:00,,,,,,,27565
132838,ITCM12CSA000000004,aN,,2003-04-11T00:00:00,,,,,,,27565
132839,ITCM12CSA000000011,aN,,2003-04-11T00:00:00,,,,,,,27565
132840,ITCM12CSA200000011,aN,,2003-04-11T00:00:00,,,,,,,27565
132841,ITCM12CSA100000009,aN,,2003-04-11T00:00:00,,,,,,,27565
132842,ITCM12CSA200000009,aN,,2003-04-11T00:00:00,,,,,,,27565
132843,ITCM12CSA000000002,aN,,2003-04-11T00:00:00,,,,,,,27565
132844,ITCM12CSA000000007,aN,,2003-04-11T00:00:00,,,,,,,27565
132845,ITCM12CSA000000010,aN,,2003-04-11T00:00:00,,,,,,,27565
132846,ITCM12CSA000000012,aN,,2003-04-11T00:00:00,,,,,,,27565
132847,ITCA12SA0000000001,aN,,2010-02-19T00:00:00,,,,,,,27565
132848,ITLK12SA0000000005,aN,,2003-04-11T00:00:00,,,,,,,27565
132849,ITLK12SA0000000008,aN,,2003-04-11T00:00:00,,,,,,,27565
132850,ITLK12SA0000000007,aN,,2003-04-11T00:00:00,,,,,,,27565
132851,ITLK12SA0000000012,aN,,2003-04-11T00:00:00,,,,,,,27565
132852,ITLK12SA0000000011,aN,,2003-04-11T00:00:00,,,,,,,27565
132853,ITLK12SA0000000001,aN,,2003-04-11T00:00:00,,,,,,,27565
132854,ITLK12SA0000000014,aN,,2003-04-11T00:00:00,,,,,,,27565
132855,ITLK12SA0000000013,aN,,2003-04-11T00:00:00,,,,,,,27565
132856,ITLK12SA1000000009,aN,,2003-04-11T00:00:00,,,,,,,27565
132857,ITLK12SA0000000003,aN,,2003-04-11T00:00:00,,,,,,,27565
132858,ITLK12SA0000000002,aN,,2003-04-11T00:00:00,,,,,,,27565
132859,ITLK12SA2000000009,aN,,2003-04-11T00:00:00,,,,,,,27565
132860,ITLK12SA2000000004,aN,,2003-04-11T00:00:00,,,,,,,27565
132861,ITLK12SA1000000004,aN,,2003-04-11T00:00:00,,,,,,,27565
132862,ITLK12SA0000000006,aN,,2003-04-11T00:00:00,,,,,,,27565
132863,ITTW12SA1000000011,aN,,2003-04-11T00:00:00,,,,,,,27565
132864,ITTW12SA0000000010,aN,,2003-04-11T00:00:00,,,,,,,27565
132865,ITCM12CSA000000014,aP,,2003-04-11T00:00:00,,,,,,,27565
132866,ITCM12CSA000000006,aP,,2003-04-11T00:00:00,,,,,,,27565
132867,ITCM12CSA000000003,aP,,2003-04-11T00:00:00,,,,,,,27565
132868,ITCM12CSA000000005,aP,,2003-04-11T00:00:00,,,,,,,27565
132869,ITCM12CSA000000008,aP,,2003-04-11T00:00:00,,,,,,,27565
132870,ITCM12CSA000000004,aP,,2003-04-11T00:00:00,,,,,,,27565
132871,ITCM12CSA000000011,aP,,2003-04-11T00:00:00,,,,,,,27565
132872,ITCM12CSA200000011,aP,,2003-04-11T00:00:00,,,,,,,27565
132873,ITCM12CSA100000009,aP,,2003-04-11T00:00:00,,,,,,,27565
132874,ITCM12CSA200000009,aP,,2003-04-11T00:00:00,,,,,,,27565
132875,ITCM12CSA000000002,aP,,2003-04-11T00:00:00,,,,,,,27565
132876,ITCM12CSA000000007,aP,,2003-04-11T00:00:00,,,,,,,27565
132877,ITCM12CSA000000010,aP,,2003-04-11T00:00:00,,,,,,,27565
132878,ITCM12CSA000000012,aP,,2003-04-11T00:00:00,,,,,,,27565
132879,ITCA12SA0000000001,aP,,2010-02-19T00:00:00,,,,,,,27565
132880,ITLK12SA0000000005,aP,,2003-04-11T00:00:00,,,,,,,27565
132881,ITLK12SA0000000008,aP,,2003-04-11T00:00:00,,,,,,,27565
132882,ITLK12SA0000000007,aP,,2003-04-11T00:00:00,,,,,,,27565
132883,ITLK12SA0000000012,aP,,2003-04-11T00:00:00,,,,,,,27565
132884,ITLK12SA0000000011,aP,,2003-04-11T00:00:00,,,,,,,27565
132885,ITLK12SA0000000001,aP,,2003-04-11T00:00:00,,,,,,,27565
132886,ITLK12SA0000000014,aP,,2003-04-11T00:00:00,,,,,,,27565
132887,ITLK12SA0000000013,aP,,2003-04-11T00:00:00,,,,,,,27565
132888,ITLK12SA1000000009,aP,,2003-04-11T00:00:00,,,,,,,27565
132889,ITLK12SA0000000003,aP,,2003-04-11T00:00:00,,,,,,,27565
132890,ITLK12SA0000000002,aP,,2003-04-11T00:00:00,,,,,,,27565
132891,ITLK12SA2000000009,aP,,2003-04-11T00:00:00,,,,,,,27565
132892,ITLK12SA2000000004,aP,,2003-04-11T00:00:00,,,,,,,27565
132893,ITLK12SA1000000004,aP,,2003-04-11T00:00:00,,,,,,,27565
132894,ITLK12SA0000000006,aP,,2003-04-11T00:00:00,,,,,,,27565
132895,ITTW12SA1000000011,aP,,2003-04-11T00:00:00,,,,,,,27565
132896,ITTW12SA0000000010,aP,,2003-04-11T00:00:00,,,,,,,27565
132897,ITCM12CSA000000013,aP,,2003-04-11T00:00:00,,,,,,,27565
132898,ITCM12CSA200000001,aP,,2003-04-11T00:00:00,,,,,,,27565
132899,ITCM12CSA100000001,aP,,2003-04-11T00:00:00,,,,,,,27565
